Time (Sec);S8;S37;S30;S39;S38;S31;S47;S40;S41;S46;S48;S23;S24;S33;S2;S32;S17;S43;S44;S29;S45;S42;
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.10333333333333333;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;100.0;100.0;99.7977088;99.7977088;100.0;100.0;99.7977088;99.7977088;100.0;19160.0;100.0;99.7977088;100.0;99.7977088;99.7977088;99.7977088;100.0;
0.2033333333333333;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.30333333333333334;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.4033333333333333;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.5033333333333333;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.6033333333333333;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.7033333333333333;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.8033333333333332;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
0.9033333333333332;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
1.0033333333333332;99.00697599999994;99.13876479999995;99.53413119999998;99.20465919999995;99.20465919999995;99.67052799999998;99.9341056;99.13876479999995;99.13876479999995;99.67052799999998;100.0;99.20465919999995;99.07287039999994;99.73642239999998;19160.0;99.80231679999999;99.00697599999994;99.86821119999999;99.13876479999995;99.46823679999997;99.20465919999995;99.86821119999999;
1.1033333333333333;99.00687599999993;99.13866479999994;99.53403119999997;99.20455919999995;99.20455919999995;99.67052799999998;99.9341056;99.13866479999994;99.13866479999994;99.67052799999998;100.0;99.20455919999995;99.07277039999994;99.73642239999998;19160.0;99.80231679999999;99.00687599999993;99.86821119999999;99.13866479999994;99.46813679999997;99.20455919999995;99.86821119999999;
1.2033333333333334;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.46813679999997;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.27045359999995;19160.0;99.33634799999996;98.87508719999992;99.40224239999996;99.07277039999994;99.13866479999994;99.13866479999994;99.40224239999996;
1.3033333333333335;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
1.4033333333333335;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
1.5033333333333336;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
1.6033333333333337;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
1.7033333333333338;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
1.803333333333334;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
1.903333333333334;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
2.003333333333334;99.00687599999993;99.13866479999994;99.46813679999997;99.20455919999995;99.20455919999995;99.20455919999995;99.40224239999996;99.07277039999994;99.07277039999994;99.53403119999997;99.46813679999997;99.00687599999993;99.07277039999994;99.20455919999995;19160.0;99.27045359999995;98.87508719999992;99.33634799999996;99.07277039999994;99.13866479999994;99.13866479999994;99.33634799999996;
2.103333333333334;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20455919999995;99.40224239999996;99.07267039999994;99.07267039999994;99.53403119999997;99.46813679999997;99.00677599999993;99.07267039999994;99.20455919999995;19160.0;99.27045359999995;98.87498719999992;99.33634799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33634799999996;
2.203333333333334;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.303333333333334;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.403333333333334;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.5033333333333343;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.6033333333333344;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.7033333333333345;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.8033333333333346;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
2.9033333333333347;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
3.0033333333333347;99.00677599999993;99.13856479999994;99.46803679999996;99.20445919999995;99.20445919999995;99.20445919999995;99.40214239999996;99.07267039999994;99.07267039999994;99.53393119999997;99.46803679999996;99.00677599999993;99.07267039999994;99.20445919999995;19160.0;99.27035359999995;98.87498719999992;99.33624799999996;99.07267039999994;99.13856479999994;99.13856479999994;99.33624799999996;
3.1033333333333344;99.00667599999993;99.13846479999994;99.46793679999996;99.20435919999994;99.20435919999994;99.20445919999995;99.40214239999996;99.07257039999993;99.07257039999993;99.53393119999997;99.46803679999996;99.00667599999993;99.07257039999993;99.20445919999995;19160.0;99.27035359999995;98.87488719999992;99.33624799999996;99.07257039999993;99.13846479999994;99.13846479999994;99.33624799999996;
3.2033333333333345;99.00667599999993;99.13846479999994;99.46793679999996;99.20435919999994;99.20435919999994;99.20435919999994;99.40204239999996;99.07257039999993;99.07257039999993;99.53383119999997;99.46793679999996;99.00667599999993;99.07257039999993;99.20435919999994;19160.0;99.27025359999995;98.87488719999992;99.33614799999995;99.07257039999993;99.13846479999994;99.13846479999994;99.33614799999995;
